id	text	label
train_004218	giọng thầy rất khó nghe.	0
train_004219	quá đúng giờ.	0
train_004220	cần cung cấp thêm nhiều tài liệu , cả tiếng việt lẫn tiếng anh.	0
train_004221	dạy buồn ngủ.	0
train_004222	giảng viên phát âm tiếng anh sai nhiều. rất khó nghe.	0
train_004223	môn quan trọng mà có 3 tiết là hơi ít.	0
train_004224	đề nghị trường xem xét lại nội dung đề thi cho phù hợp với thời lượng. bài nghe không rõ ràng gây nhiều khó khăn cho sinh viên.	0
train_004225	ít quan sát sinh viên thực hành.	0
train_004226	thiếu tương tác với sinh viên.	0
train_004227	giảng viên yêu cầu quá nhiều về việc hoàn thiện đồ án môn học. việc chấm chéo đồ án giữa các nhóm không hợp lý và không cần thiết.	0
train_004228	cần cải tiến cách học và cần cho sinh viên được thực hành và tiếp xúc với các công nghệ bảo mật nhiều hơn để sinh viên có thể vận dụng kiến thức đã học của mình.	0
train_004229	nhà trường nên cho sinh viên biết cụ thể nội dung , mục đích môn học ngay từ để giúp sinh viên hiểu rõ hơn về môn học sắp tới.	0
train_004230	hình thức thi đề đóng không phù hợp với môn học.	0
train_004231	thầy nên hướng dẫn sinh viên thực hành thay vì ngồi im như giám thị gác thi thực hành.	0
train_004232	cho sinh viên biết điểm thi giữa kỳ và điểm thi speaking ngay khi có thể.	0
train_004233	chưa tận dụng thời gian hiệu quả.	0
train_004234	cần thêm thiết bị để làm các bài tập thực hành về ảo hóa , quản trị.	0
train_004235	một số phòng thì quạt đã bị hỏng.	0
train_004236	giảng viên truyền đạt chưa hay.	0
train_004237	kiến thức rất nhiều , thời giang giảng dạy hơi ít.	0
train_004238	cô nhiệt tình quá nên nhiều cái cô giảng đi giảng lại buồn ngủ quá. mà tốn thời gian nữa , nhiều bạn vẫn chưa hiểu thì nên về nhà tự học thêm chứ cô giảng kỹ quá đâm ra dư thừa.	0
train_004239		0
train_004240	giảng viên dạy không hay. đề tài cô đưa ra không hấp dẫn.	0
train_004241	môn học được xếp vào phòng có máy chiếu bị hỏng phòng wzjwz66 , mong trường nhanh chóng giải quyết.	0
train_004242	bài tập thực hành không có sức lôi cuốn sinh viên phải thực hiện.	0
train_004243	những đồ án thầy cho deadline được đòi hỏi quá nhiều , học thầy căng thẳng , thầy ít khi vui vẻ. trong giờ học.	0
train_004244	cô không nên nhắc đi nhắc lại một nội dung quá ba lần  làm cho những bạn hiểu rồi nghe đi nghe lại cảm thấy buồn ngủ. mà chưa chắc những bạn chưa hiểu có nghe hay không.	0
train_004245	học có 3 buổi thôi. nhưng em không thể đi buổi nào được. vì trùng với lịch môn wzjwz149.	0
train_004246	đồ án khó. liên quan tới nhiều nội dung chưa được học.	0
train_004247	hướng dẫn cụ thể hơn.	0
train_004248	nhưng em chỉ không hài lòng về chương trình học theo outcome thôi ạ.	0
train_004249	phương pháp giảng dạy của thầy giúp sinh viên chủ động : có các bài tập trên lớp , làm việc theo nhóm.	0
train_004250	nên tập trung vào chuyên môn. trong mỗi buổi dạy.	0
train_004251	nửa đầu tiên hơi có sự chênh lệch kiến thức dạy học giữa lớp sáng và chiều.	0
train_004252	vậy em mong nhà trường giải quyết giúp em. một là không để điểm tổng kết vào học kỳ này. hai là cố gắng sắp xếp giáo viên nào có khả năng đảm bảo giờ lên lớp giúp em.	0
train_004253	các bài lab chưa có ứng dụng thực tiễn.	0
train_004254	giảng viên chưa truyền đạt bài giảng một cách liền mạch , còn lúng túng.	0
train_004255	làm sinh viên không thoải mái học tập.	0
train_004256	cần có những bài tập cụ thể cho từng tuần.	0
train_004257	giọng nói của thầy có tính ổn định quá cao. cần phải bổ sung thêm các xung trầm bổng để không gây buồn ngủ ạ.	0
train_004258	thường thì 8h kém 10 mới bắt đầu học.	0
train_004259	thầy nên cho nhiều ví dụ bên ngoài , sinh động hơn , giúp sinh viên thảo luận nhiều hơn.	0
train_004260	mong thầy dạy nhiều môn hơn nữa.	0
train_004261	mong trường xem lại phương pháp dạy của thầy.	0
train_004262	không đến lớp làm sinh viên đi học rồi phải tự đi về.	0
train_004263	cần tăng cường chất lượng phòng máy.	0
train_004264	đây là một môn khó. do đó cần liên hệ với thực tiễn để sinh viên có thể hiểu rõ ý nghĩa của môn học.	0
train_004265	thực hành quá khó hầu như chưa sinh viên nào có kinh nghiệm lại đi cho một dự án rồi tự sinh viên làm thử hỏi sao sinh viên có thể làm được.	0
train_004266	ít tương tác với sinh viên khi dạy. không thông báo cụ thể đồ án phải làm những gì. không thông báo ngày báo cáo cũng như hỏi han tiến độ đồ án.	0
train_004267	em thật sự không nắm được nội dung và yêu cầu của môn học.	0
train_004268	nội dung thầy dạy bị rời rạc.	0
train_004269	cần cung cấp tài liệu bài giảng đầy đủ ngay từ những ngày đầu bắt đàu học.	0
train_004270	các bài thực hành theo ý kiến chủ quan của sinh viên thì hơi quá khó nhất là 1 - 2 bài gần cuối.	0
train_004271	thầy nên phân 2 - 3 nhóm làm chung đề tài seminar , như vậy những buổi seminar sẽ có phản biện và trở nên thú vị hơn.	0
train_004272	chưa tận dụng tốt thời gian lên lớp.	0
train_004273	tính cách của thầy hoàn toàn chẳng ra một người thầy học cao , từng đi du học gì hết.	0
train_004274	hy vọng thầy cho nhiều bài tập hơn.	0
train_004275	nâng cấp trang thiết bị phòng học : máy chiếu và quạt.	0
train_004276	cần phân bổ số lượng bài tập phù hợp với nội dung lý thuyết.	0
train_004277	nên cập nhật những nội dung mới vào môn học.	0
train_004278	thầy nói nhiều. làm việc hơi thiếu chuyên nghiệp. cho học quá nhiều quá lâu dưới trời nắng nóng , tập luyện quá sức , mong thầy giảm bớt thời lượng học lại ạ.	0
train_004279	không đảm bào giờ học trên lớp. sinh viên hỏi trả lời không thỏa mãn theo yêu cầu.	0
train_004280	điều chỉnh máy chiếu phù hợp với kích thước phông màn.	0
train_004281	cần thêm code demo hướng dẫn phương pháp.	0
train_004282	giảng viên cần bồi bổ thêm sức khỏe colonsmile.	0
train_004283	giảng khó hiểu , không có tâm.	0
train_004284	một số giáo viên lướt bài qua nhanh và có những phần chưa học tới.	0
train_004285	thêm thời lượng môn học.	0
train_004286	cách dạy hơi nhanh.	0
train_004287	kiến thức còn kỳ kỳ.	0
train_004288	bởi học kỳ này tiết học thực hành của môn học bị trễ nhiều tuần , giảng viên thực hành phải đắp giờ học bù và bài tập nhiều hơn dự kiến.	0
train_004289	cô dạy hơi khó hiểu , dạy nhanh.	0
train_004290	nên thống nhất hình thức thi thực hành của môn học.	0
train_004291	có những kiến thức cần thiết. trong khi thực hành. nhưng lý thuyết rất lâu sau mới dạy đến.	0
train_004292	em mong muốn sẽ cho sinh viên được thực hành nhiều hơn để có thể áp dụng những kiến thức. trong học tập vào đời sống hằng ngày.	0
train_004293	cần có các phần mềm , thiết bị mô phỏng những bài lý thuyết đã học để sinh viên có được một cái nhìn trực quan , sinh động và dễ hiểu hơn.	0
train_004294	nâng cao cơ sở vật chất.	0
train_004295	cách tính điểm chưa công bằng cho các thành viên. trong nhóm đồ án.	0
train_004296	khó tiếp thu. trình bày quá nhanh không kịp nghe.	0
train_004297	nâng cao chất lượng cơ sở vật chất.	0
train_004298	lịch học bù đôi khi cập nhật trễ.	0
train_004299	giảng viên lý thuyết giảng bài không được hay , dễ gây buồn ngủ. không có gì đặc biệt ngoài việc chỉ toàn đọc lý thuyết từ. trong slide ra.	0
train_004300	nâng cao chất lượng phòng học và các trang thiết bị hỗ trợ.	0
train_004301	dễ gây buồn ngủ.	0
train_004302	cung cấp và thường xuyên cập nhật thêm tài liệu về môn học nhiều hơn , sử dụng giờ lên lớp hiệu quả hơn.	0
train_004303	em không hài lòng về thời gian lên lớp đúng giờ của thầy. sau đợt học quân đội mấy tuần liền sinh viên bọn em tới học rồi chờ hơn 1 tiếng rồi về.	0
train_004304	cách dạy rất buồn ngủ. không tạo được hung thú cho sinh viên.	0
train_004305	nhưng đổi lại khi được học với thầy thì lại là cảm giác khác. áp lực , thiếu tự tin , mệt mỏi. sau mỗi buổi học là một cơn đau đầu kéo dài.	0
train_004306	thầy dạy hay kêu sinh viên uống bia.	0
train_004307	giảng viên cần chú ý nhiều vào phân bổ thời lượng giảng dạy.	0
train_004308	thầy đọc slide nhiều hơn là giảng.	0
train_004309	cần cung cấp nhiều tài liệu.	0
train_004310	số lượng sinh viên nên giảm xuống khoảng 10 người franction lớp.	0
train_004311	nói quá nhanh.	0
train_004312	giảng bài vài giải bài quá nhanh.	0
train_004313	nội dung thực hành nên sát với lý thuyết hơn.	0
train_004314	không được luyện tập nhiều về các kỹ năng.	0
train_004315	ít nhiệt tình trong việc hỗ trợ sinh viên làm đồ án.	0
train_004316	lên lớp trễ , nghỉ không thấy thông báo.	0
train_004317	đề nghị thầy đừng nghỉ nhiều quá mất bài của chúng em.	0
train_004318	số lượng buổi học hơi ít so với nội dung thực hành.	0
train_004319	em thấy bất cập là khi giải bài trên bảng ở giảng đường 1 , khoảng cách thì xa. trong khi chữ viết của sinh viên lại rất mờ và nhỏ. khó có thể thấy rõ.	0
train_004320	cần giáo trình và bài tập.	0
train_004321	không đảm bảo giờ giấc lên lớp.	0
train_004322	em không hài lòng về cách dạy.	0
train_004323	mong thầy càng giảng dạy tốt hơn cho đến sau này.	0
train_004324	thầy chậm trễ trong việc gặp sinh viên để thảo luận về vấn đề đồ án.	0
train_004325	vấn đề điểm kiểm tra cuối kỳ gây nhiều tranh cãi. trong sinh viên.	0
train_004326	thầy wzjwz83 cần nâng cao sự am hiểu về môn học để phục vụ giảng dạy.	0
train_004327	cách này không phù hợp với môn học.	0
train_004328	nên dạy thực tế hơn một chút và máy chiếu nên rõ hơn.	0
train_004329	đọc slide xong cũng hết giờ và coi như kiến thức đó đã được  nạp.	0
train_004330	tụi em cũng là người đóng học phí mà.	0
train_004331	đồ án quá khó so với sức của sinh viên.	0
train_004332	cách diễn đạt của thầy hay. nhưng chưa tạo cảm giác hứng thứ với người nghe.	0
train_004333	điều quan trọng là rất chật mà lớp thì đông , làm thầy phải chia ca và có bạn phải làm bài tập ngoài hành lang sau đó mới vào nộp.	0
train_004334	chương trình học quá nhiều và nhiều phần không cần thiết.	0
train_004335	nên bỏ phần thi lý thuyết.	0
train_004336	em cảm giác như môn vừa học là  nhập môn lisp và prolog.	0
train_004337	cho điểm thấp.	0
train_004338	em chỉ có ý kiến là các trang thiết bị. trong các phòng học anh văn như vậy là chưa đảm bảo.	0
train_004339	nên bổ sung phần lập trình socket ạ.	0
train_004340	từ đó bọn em khó mà có được nhiều kiến thức về môn học này.	0
train_004341	không quan tâm đến học sinh.	0
train_004342	giảng viên đi trễ nhiều lần.	0
train_004343	mọi thứ thầy dạy rất mơ hồ.	0
train_004344	thầy điểm danh nhiều quá ạ colonsmile.	0
train_004345	cô nên cập nhật lại kiến thức mới nhất. trong slide bài giảng.	0
train_004346	kiểu như giảng viên chưa chuẩn bị. chưa từng đọc tới cái đề. vậy.	0
train_004347	cần những giờ học sôi động hơn không học thuật quá nhiều.	0
train_004348	cần giảm tải số lượng bài học. trong mỗi tiết học.	0
train_004349	chấm điểm đồ án không thực sự tỉ mỉ. chưa có tính chính xác đối với những trường hợp không hề hiểu code mà vẫn có điểm.	0
train_004350	giảng viên truyền đạt dài dòng.	0
train_004351	giáo viên phân bố thời gian dạy không rõ ràng.	0
train_004352	cần nhắc lại kiến thức cơ bản trước khi bước vào bài giảng mới.	0
train_004353	thời gian giải bài tập với sinh viên chưa nhiều.	0
train_004354	thầy dạy quá nhanh. dồn kiến thức quá nhiều , phương pháp giảng chưa hợp lý.	0
train_004355	cần thêm nhiều thông tin , tài liệu về môn học.	0
train_004356	đề thi quá chú trọng vào từ vựng , ngữ pháp.	0
train_004357	chưa hiểu bài lắm.	0
train_004358	nhưng bài tập hơi khó.	0
train_004359	phần thực hành ít có liên quan đến phần lý thuyết.	0
train_004360	mong thầy có thể hướng dẫn thêm khi làm project.	0
train_004361	chưa gây được hứng thú. trong quá trình học.	0
train_004362	không sửa bài chi tiết. vì nghĩ nó dễ so với học sinh.	0
train_004363	không có đủ ổ cắm điện sử dụng.	0
train_004364	có thể chưa phù hợp. nhưng ý kiến cá nhân của em là : nên thực hành theo phương thức 2 để có thể ứng dụng các lý thuyết được học trên lớp lên các thiết bị thật.	0
train_004365	phòng máy chất lượng còn thấp. cấu hình yếu và bị nhiễm virus , một số kit không nhận driver. hoặc bị hư   thiếu kit và phòng thực hành còn nhỏ.	0
train_004366	tuần sau khi sinh viên ý kiến lên phòng công tác sinh viên mới có giảng viên khác đến thay thế.	0
train_004367	nên thay hình thức này bằng hình thức khác.	0
train_004368	cập nhật tài liệu đầy đủ cho sinh viên.	0
train_004369	mong thầy sắp xếp giữa việc giảng dạy và công việc cá nhân.	0
train_004370	không thông báo cho sinh viên về việc nghỉ học.	0
train_004371	2 tuần 1 buổi 5 tiết theo cá nhân em là chưa hợp lý.	0
train_004372	không tạo được cảm hứng cho sinh viên.	0
train_004373	sử dụng hình thức điểm danh không cần thiết. trong khi các lớp khác đều rất tự do. không có hình thức điểm danh.	0
train_004374		0
train_004375	bài tập được thầy đưa trên courses.	0
train_004376	thêm các tiết dạy thực hành.	0
train_004377	máy tính tệ quá.	0
train_004378	thêm bài tập logic.	0
train_004379	giảng viên chưa cung cấp đầy đủ tài liệu môn học.	0
train_004380	có những yêu cầu vượt quá khả năng của sinh viên , yêu cầu cao khiến sinh viên cảm thấy vô cùng áp lực khi học.	0
train_004381	ít bài tập làm thêm cũng như không sửa bài tập giao trên moodle.	0
train_004382	giảng viên cần phải nói rõ hơn , giới thiệu , phân tích , cho ví dụ minh họa.	0
train_004383	quá ít bữa thực hành.	0
train_004384	giảng viên không cho bài tập , thiếu quan tâm tới sinh viên.	0
train_004385	truyền đạt không thu hút. chú trọng quá nhiều vào nội dung lý thuyết , không có liên hệ thực tế.	0
train_004386	giảng dạy hơi khó hiểu , chán.	0
train_004387	giảng dạy khó tiếp thu.	0
train_004388	em nghĩ là  dục tốc bất đạt.	0
train_004389	cách giảng suông khá nhàm chán. chưa tạo được sự thu hút sinh viên nghe giảng.	0
train_004390	tăng cường chất lượng phòng học.	0
train_004391	về giờ lên lớp , thường trễ.	0
train_004392	kính mong quý thầy có thể thay đổi.	0
train_004393	cần nêu được ý nghĩa cụ thể của từng phần , tránh trừu tượng hóa.	0
train_004394	một số máy chiếu tại số phòng anh văn hơi mờ.	0
train_004395	nhiều khi thầy băn khoăn rất lâu ở phần mô hình er.	0
train_004396	thầy dùng quá nhiều thời gian để ghi bài tập trên bảng , em nghĩ thầy nên danh thời gian hướng dẫn bài tập kỹ hơn.	0
train_004397	giảng viên nói tiếng anh hơi khó nghe.	0
train_004398	bài giảng nên có trình bày chi tiết hơn.	0
train_004399	nội dung học cũ.	0
train_004400	phòng máy đôi khi quá nhiều máy hoạt động không ổn.	0
train_004401	còn vài điều về bài học vẫn chưa được giải thích cho mọi sinh viên hiểu.	0
train_004402	nội dung khó hiểu.	0
train_004403	giảng viên ra bài tập nhiều. nhưng ít hướng dẫn giải.	0
train_004404	cần cung cấp tài liệu cho sinh viên ngay từ đầu.	0
train_004405	có nhiều thời gian chết. trong giờ học.	0
train_004406	nên có giáo trình song ngữ cả tiếng anh và tiếng việt.	0
train_004407	phòng học cần lắp thêm quạt và màn che để theo dõi bài giảng của giáo viên tốt hơn.	0
train_004408	cô dạy hay. nhưng nói tiếng miền wzjwz175 em nghe không được.	0
train_004409	thực sự em cảm thấy 90 phút thi giấy với đề thi đó là quá sức. dường như không một ai có thể hoàn thành. dù rất nỗ lực.	0
train_004410	truyền đạt chưa được thu hút.	0
train_004411	các bài tập thực hành có lượng bài khá nhiều và tương tự nhau.	0
train_004412	tiết học có phần khô chán.	0
train_004413	thầy hay chém gió quá đà , hoc luôn quá giờ trưa khiến sinh viên mệt mỏi.	0
train_004414	đã gọi là môn học kỹ năng nghề nghiệp , thì nên cập nhật những kỹ năng rõ ràng , mang tính thực tế.	0
train_004415	nội dung giáo viên yêu cầu quá lớn và quá khó. trong khi kiến thức cung cấp lại quá ít.	0
train_004416	lạm dụng giáo trình tiếng anh gây khó khăn cho quá trình tiếp cận kiến thức.	0
train_004417	phương pháp dạy hơi nhanh. có thể một số người chưa bắt kịp.	0
train_004418	thầy hạn chế nói xưng hô mày. trong lớp.	0
train_004419	thầy nên dạy nhiều ví dụ hơn.	0
train_004420	thầy đôi khi bỏ tiết không báo trước.	0
train_004421	mong phòng thiết bị chuẩn bị tốt hơn.	0
train_004422	bên cạnh vấn đề phát âm lỗi , còn là vấn để truyền đạt , thật sự nó rất chán và buồn ngủ , lượng sinh viên đăng ký thì lớn hơn 50 bạn , mà thực trạng đi học thì chỉ khoảng 20 - 25 bạn.	0
train_004423	giáo viên hướng dẫn phần giao tiếp gượng ép thiếu tự nhiên , hay đánh vào đầu học sinh.	0
train_004424	thái độ dạy hời hợt. những buổi giảng viên  không kẹt xe  thì sẽ cho lớp nghỉ sớm để giảng viên  đi họp.	0
train_004425	chưa phổ biến rõ cách thức nộp bài thi.	0
train_004426	em có ý kiến là nên hoàn thành các bài tập thực hành trước khi kỳ thi bắt đầu.	0
train_004427	quá nhàm chán và lớp chỉ đi học có 8 - 12 người.	0
train_004428	trong phòng thực hành lại không có.	0
train_004429	giảng viên kém vui vẻ.	0
train_004430	hạn chế cho ra ví dụ kiểu như 12 rồi cho bài tập kiểu như 245.	0
train_004431	cứ như kiểu đọc slide xuống. vậy.	0
train_004432	nên tìm được phương pháp dễ hình dung và thực tiễn hơn.	0
train_004433	phòng thực hành cần nâng cấp các bộ kit. thực hành chưa hiệu quả.	0
train_004434	phòng học quá nóng , máy chiếu mờ.	0
train_004435	ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit. nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile.	0
train_004436	em nghĩ thầy nên tăng cường sửa nhiều bài tập hơn.	0
train_004437	thầy không cung cấp đủ tài liệu trên website môn học. toàn bộ tài liệu sinh viên phải đi nhờ mấy bạn lớp khác để có tài liệu mà học.	0
train_004438	thầy chấm điểm còn cảm tính và có phần chưa công bằng.	0
train_004439	khi học sinh nào có ý kiến muốn phát biểu thì thầy tranh luận tới cùng.	0
train_004440	cần tăng cường hoạt động nhóm và cần nhiều bài tập hơn cho môn học.	0
train_004441	không hiểu gì khi ngồi nghe. trong lớp.	0
train_004442	hỗ trợ thêm thiết bị cho việc giảng dạy môn anh văn , nếu có điều kiện có thể cho sinh viên học kỹ năng nghe anh văn. trong phòng máy với trang thiết bị như tai nghe.	0
train_004443	ít dạy bài tập.	0
train_004444	chưa tận tâm trong giảng dạy. không nghiên cứu kỹ bài giảng trước khi lên lớp.	0
train_004445	máy chiếu mờ phòng học hơi nóng.	0
train_004446	vì môn học này không hay.	0
train_004447	có một số phần chưa phân bổ hợp lý lắm.	0
train_004448	giảng quá nhanh.	0
train_004449	ghi quá nhiều. giảng dạy còn khó hiểu , nên sửa bài tập cho về.	0
train_004450	hướng dẫn thực hành chưa tận tình , thời gian còn ít.	0
train_004451	tiến độ dạy còn chậm. những phần dễ cần đi nhanh hơn một chút giới thiệu lướt qua , những phần khó như sắp xếp quick soft trở lên , cây nên làm rõ hơn.	0
train_004452	làm mất tinh thần khi nộp bài.	0
train_004453	theo em nghĩ , đã làm đồ án môn học thì không nên thi cuối kỳ. mà thi cuối kỳ thì nên bỏ đồ án môn học.	0
train_004454	cách truyền đạt khó có thể cho tôi nắm bắt được nội dung môn học.	0
train_004455	cơ sở vật chất phòng wzjwz300 chưa đáp ứng được nhu cầu giảng dạy. cần lắp thêm ổ điện cho giáo viên.	0
train_004456	cần hạn chế dạy bài giảng điện tử.	0
train_004457	bàn giáo viên rất dơ. quạt máy thì chạy như không có chạy , mở chỉ thêm tốn điện , không có mát.	0
train_004458	slide còn khá khó hiểu.	0
train_004459	lên lớp đầy đủ nhưng không biết mặt thầy là ai.	0
train_004460	tính điểm quá trình không công bằng.	0
train_004461	dạy khó hiểu , thực sự chưa hiệu quả.	0
train_004462	đề thi quá khó so với bài tập trên lớp.	0
train_004463	có lẽ phải nâng cấp trang thiết bị.	0
train_004464	cần nâng cao hệ thống thiết bị giảng dạy.	0
train_004465	không mang lại hiệu quả.	0
train_004466	thầy không gửi tài liệu , thông báo lên moodle. thầy thường xuyên bận nên không đảm bảo giờ gặp sinh viên như đã thông báo.	0
train_004467	thầy trẻ trâu.	0
train_004468	nên tăng cường học nghe , nói.	0
train_004469	kiến thức của môn này có lẽ hiếm khi nào tụi em dùng tới.	0
train_004470	giọng cô nhỏ , không nên sắp ở giảng đường. vì sẽ rất dễ gây buồn ngủ và không nghe rõ được.	0
train_004471	trang thiết bị nên tốt hơn.	0
train_004472	chưa đào sâu vào các vấn đề mà chỉ nói đụng đến phần bề mặt và tốn nhiều thời gian vào các vấn đề đơn giản.	0
train_004473	cô hay dạy lố giờ.	0
train_004474	nhưng mà phòng thực hành hiện tại thì chỉ trang bị máy có 1 gb ram thôi.	0
train_004475	giảng viên chưa định hướng được mục đích học môn này cho sinh viên.	0
train_004476	thầy nên cho deadline dài ra 1 tí ( bình thưởng chỉ 3 ngày sau khi thực hành ).	0
train_004477	sử dụng hợp lý thời gian lên lớp , giúp đỡ sinh viên nhiều hơn. trong quá trình học trên lớp.	0
train_004478	mong thầy kiểm duyệt đề thi kỹ hơn trước khi đưa vào làm đề chính thức.	0
train_004479	nên chú trọng hơn về giao tiếp tiếng anh.	0
train_004480	không có ứng dụng. trong thực tế.	0
train_004481	giáo viên chưa đi sâu vào vấn đề bài học.	0
train_004482	có lẽ vì thế , mà cô cho tụi em đồ án lớn và bài tập theo tuần nữa , nên tụi em khá là căng thẳng , tụi em còn phải làm đồ án của các môn khác nữa.	0
train_004483	nhà trường nên cài bộ microsoft visual studio phiên bản mới hơn 2010.	0
train_004484	thầy rất hay tới trễ , có khi trễ hơn 30 phút và dạy hay kéo dài thời gian , quá thời gian học. vì thầy đi trễ.	0
train_004485	chưa sử dụng moodle. trong quá trình giảng dạy , nhất là trong việc cung cấp tài liệu học tập.	0
train_004486	về đồ án môn học này , giảng viên nên cho trước bản thiết kế kiến trúc tòa nhà của công ty , trung tâm thương mại.	0
train_004487	dạy ở giảng đường mà không ngồi trên thì khó thấy bảng colonbigsmile.	0
train_004488	nên cho bài tập để giải thêm.	0
train_004489	cần cho sinh viên tập nói các topic. trong cái unit trước để sinh viên tự tin hơn về khả năng nói của mình.	0
train_004490	thầy toàn đưa ra yêu cầu. nhưng không giảng dạy. có những bài tập thầy chỉ quăng code để sinh viên tự đọc tự hiểu chứ không hề giải thích gì cả.	0
train_004491	học sinh luôn thích những giáo viên thân thiện với học sinh để tăng được sự tương tác giữa đôi bên.	0
train_004492	em nghĩ môn này nên minh họa nội dung lý thuyết bằng một đề tài suốt tất cả các nội dung , giống như làm một đồ án luôn. vậy , như thế sẽ dễ nắm bắt và hiểu lý thuyết hơn.	0
train_004493	nhưng kiến thức cơ bản còn chưa nắm thì làm sao mà làm được.	0
train_004494	đồ án thực hành khác xa so với lý thuyết học trên lớp.	0
train_004495	nên thay đổi các hoạt động khác nhau hoàn toàn.	0
train_004496	cần tăng thời gian môn học lên 30 - 50% để sinh viên có điều kiện tiếp thu sâu hơn kiến thức.	0
train_004497	nội dung môn học quá nặng và nhiều thứ không cần thiết với ngành nghề của sinh viên.	0
train_004498	trên lớp , khi giảng dạy , giảng viên sử dụng rất nhiều câu nói , từ ngữ thô tục , chửi thể rất vô văn hoá.	0
train_004499	thầy giảng bài khó hiểu , đôi khi còn mơ hồ.	0
train_004500	nên chú trọng nói nghe nhiều. vì đã là anh văn 3 rồi.	0
train_004501	giáo viên dạy nhanh. có cái khó hiểu.	0
train_004502	cần sắp xếp phòng học cho hợp lý hơn , kèm theo các thiết bị , công cụ chiếu.	0
train_004503	nên có phần đáp án bài tập tham khảo cho các deadline bài tập.	0
train_004504	gây bối rối , hoang mang cho sinh viên. trong những quyết định về bài tập. đồ án , không rõ ràng , không quyết định chính xác.	0
train_004505	lịch học không rõ ràng. khó nắm bắt lịch.	0
train_004506	sửa chữa những thiết bị máy tính hư. trong phòng máy.	0
train_004507	thầy nên bỏ ra một vài tiết để làm bài tập. vì lượng ví dụ thầy cho khá nhiều.	0
train_004508	chưa nhiệt tình lắm.	0
train_004509	phải học quá nhiều phần không cần thiết , nên giảm bớt vài nội dung , ví dụ : vector ngẫu nhiên 2 chiều , phân phối poison.	0
train_004510	lượng kiến thức thì nhiều mà thời gian dạy thì ít , mong phòng đào tạo có thể xem xét và chia ra dạy mỗi môn 1 - 3 ngôn ngữ , ví dụ như html , css làm 1 môn học , js và jquery làm 1 môn , php làm 1 môn.	0
train_004511	theo em , tài liệu môn học còn thiếu.	0
train_004512	thầy dạy cho nghỉ nhiều.	0
train_004513	phòng wzjwz98 dãy nhà wzjwz99 buổi chiều quá nóng và nắng.	0
train_004514	thầy dạy không nhiệt tình , nhất là phần thực hành.	0
train_004515	kết thúc môn học. sinh viên không được chạm tay sử dụng bất kỳ phần mềm nào được giới thiệu.	0
train_004516	thầy trả lời mail không có thiện cảm.	0
train_004517	các thắc mắc có thể giải quyết tốt với giáo viên lý thuyết. cho nên không cần phải có thêm 1 giáo viên thực hành.	0
train_004518	thầy truyền đạt chưa được tốt lắm. khó hình dung.	0
train_004519	em nghĩ thi cuối kỳ môn này , nên thi với hình thức tự luận 100% ạ.	0
train_004520	cách giảng dạy gây buồn ngủ.	0
train_004521	thầy dạy không hiệu quả.	0
train_004522	giảng dạy chi tiết hơn.	0
train_004523	cho bài tập lấy điểm thực hành quá khó , hướng dẫn sơ sài.	0
train_004524	cần cung cấp thêm tài liệu học tập cho sinh viên.	0
train_004525	thầy nghỉ quá nhiều , đây là môn về kinh tế mà thầy làm quá khắt khe.	0
train_004526	thường xuyên đi ra ngoài , điện thoại , skype liên tục reo.	0
train_004527	đôi từ tiếng anh em chưa hiểu.	0
train_004528	không cần phải đi học thực hành trên phòng máy nhiều.	0
train_004529	đưa thêm các ví dụ. trong thực tiễn để sinh viên dễ tiếp thu bài.	0
train_004530	phòng máy không sử dụng được.	0
train_004531	ít tiết nên sinh viên học có vẻ nhàm chán và khuôn mẫu , nên có thời gian để sinh viên tmf hiểu nhiều hơn.	0
train_004532	nên để giáo viên có kinh nghiệm dạy môn này.	0
train_004533	lý do lý thuyết không hiểu. dẫn đến thực hành cũng không hiểu.	0
train_004534	không cứng nhắc trong cách cho điểm.	0
train_004535	phòng máy quá cũ. internet không có , nhỏ , máy cấu hình quá yếu.	0
train_004536	còn quá ít bài tập.	0
train_004537	hơn nữa , lại dùng silverlight. dẫn đến tình trạng nhiều bạn không muốn học. vì học silverlight xong rồi , giờ đâu ai dùng nữa.	0
train_004538	nhạt nhẽo và khá nhảm.	0
train_004539	các thầy cô nên để micro gần miệng tí.	0
train_004540	có vài bạn nộp đồ án trễ. nhưng vẫn được điểm rất cao.	0
train_004541	buổi nào cũng có thực hành, học lý thuyết xong ra thực hành liền sẽ có hiệu quả cao.	0
train_004542	phòng thực hành wzjwz53 cần được nâng cấp.	0
train_004543	học gần công trình thì công thật không thể chịu nổi.	0
train_004544	kiến thức giảng rất khó hiểu.	0
train_004545	giáo trình toàn dùng c không dùng cplusplus nhiều dễ gây rối. trong quá trình lập trình.	0
train_004546	nêu rõ mục đích cũng như ứng dụng của môn học ngay từ đầu.	0
train_004547	nên cho thêm nhiều bài tập về nhà hơn.	0
train_004548	máy chiếu phòng wzjwz11 chất lượng quá kém.	0
train_004549	đôi khi không có sự nhiệt huyết.	0
train_004550	thầy nên demo các mạch bằng protues.	0
